id,city_id,coords,area,quality,population
113931162,1,"POLYGON((60.6224311 56.9376225,60.6218136 56.9377249,60.6213232 56.9377645,60.6208752 56.9378272,60.6204454 56.9378372,60.6197976 56.9377612,60.6193677 56.9377876,60.6192815 56.9375298,60.6197128 56.9374276,60.6210556 56.9372258,60.6220497 56.9371072,60.6222313 56.9371799,60.6224311 56.9376225))",10072.98883139342,,20
113931167,1,"POLYGON((60.6169918 56.9381083,60.6176081 56.9386058,60.6176133 56.938663,60.6174716 56.9387461,60.6174453 56.9388578,60.6183431 56.9398602,60.6181383 56.9400292,60.6175095 56.9402169,60.6160707 56.938839,60.616368 56.938475,60.6169918 56.9381083))",15128.92294645356,,425
113931173,1,"POLYGON((60.6231187 56.9381326,60.6228065 56.9375498,60.6255443 56.9371504,60.6257805 56.9376979,60.6245002 56.9379199,60.6231187 56.9381326))",11234.705295354128,,18
114505017,1,"POLYGON((60.4640782 56.7924187,60.4640967 56.7919932,60.4652537 56.791946,60.4664146 56.791841,60.4672846 56.7916651,60.4673758 56.7919164,60.4673954 56.7923819,60.4673973 56.7925982,60.4665479 56.7926427,60.4664118 56.7927663,60.4650398 56.7928787,60.464636 56.7927979,60.4645787 56.7924308,60.4640782 56.7924187))",18528.22122126748,,158
114505020,1,"POLYGON((60.4657365 56.7938651,60.4656136 56.7939418,60.464956 56.7933984,60.4648081 56.7933434,60.4648092 56.7930316,60.4661434 56.7930115,60.4666246 56.7928964,60.4667463 56.7928518,60.4674003 56.7927559,60.4673956 56.7938217,60.4657365 56.7938651))",14589.516436516424,,40
114506970,1,"POLYGON((60.4977661 56.8050637,60.4971009 56.8052326,60.4969588 56.8053559,60.496822 56.8057935,60.4966611 56.8060241,60.4961209 56.8058723,60.4956992 56.8053916,60.4962108 56.8052629,60.4961148 56.8042136,60.4970419 56.8040064,60.4974335 56.8045233,60.4965511 56.8047362,60.4964894 56.8048596,60.4966235 56.804886,60.4967228 56.8047832,60.497455 56.804607,60.4977661 56.8050637))",13830.949472635984,,85
114699792,1,"POLYGON((60.2939288 56.8719007,60.2906514 56.8720624,60.2860817 56.8721943,60.2859804 56.8717092,60.2853966 56.8717475,60.2848594 56.8717773,60.2846959 56.8711732,60.2856379 56.8711987,60.2905502 56.8709817,60.2937108 56.8707477,60.2939288 56.8719007))",61936.528537765145,,448
114699826,1,"POLYGON((60.2838011 56.8771076,60.2833938 56.8756811,60.2825805 56.8758093,60.282335 56.8749028,60.2822869 56.8746763,60.2831295 56.8745124,60.2837292 56.8743945,60.284065 56.8759105,60.2844025 56.8770686,60.2838011 56.8771076))",17808.154455393553,,22
114699893,1,"POLYGON((60.2856161 56.8710935,60.2855094 56.8705801,60.2904838 56.8702184,60.2905988 56.8708463,60.2856161 56.8710935))",19522.18038297445,,68
116003942,1,"POLYGON((60.5027521 56.6844846,60.5033483 56.6826356,60.5023881 56.6808223,60.5025491 56.6807087,60.5028939 56.6807908,60.5030778 56.6810434,60.5063311 56.6801972,60.5069058 56.6803235,60.5077795 56.6808097,60.5089405 56.6812075,60.5094233 56.6811444,60.5105269 56.6819021,60.5113086 56.6819716,60.5126421 56.6823062,60.5119868 56.6829313,60.5123478 56.6841878,60.5043431 56.6846858,60.5027521 56.6844846))",216890.8554033041,,242
116605524,1,"POLYGON((60.4697429 56.797848,60.4708587 56.7979302,60.4726414 56.7981811,60.4725085 56.7985314,60.4695713 56.7981535,60.4697429 56.797848))",7332.007504180074,,5
117099110,1,"POLYGON((60.5125708 56.8778367,60.5128719 56.8780565,60.5111323 56.8787683,60.5121996 56.879554,60.5110844 56.8800137,60.5097053 56.8790092,60.5125708 56.8778367))",15995.822241693735,,1760
118272363,1,"POLYGON((60.8969434 56.7772655,60.9060738 56.7753989,60.9070223 56.7772592,60.9130081 56.7808806,60.9144676 56.7849736,60.9103389 56.7853809,60.9094345 56.7848838,60.9093394 56.7847171,60.8969434 56.7772655))",524360.0578209907,,6248
119206575,1,"POLYGON((60.6404007 56.7863549,60.6417067 56.7867934,60.6397559 56.7884344,60.6391744 56.7886294,60.6385054 56.788055,60.6404007 56.7863549))",21466.05109131336,,25
121101304,1,"POLYGON((60.7376577 56.8738117,60.7381267 56.8737538,60.7381639 56.8738201,60.7382083 56.8739219,60.7385359 56.8739813,60.7393574 56.8740377,60.7394583 56.8741149,60.7397559 56.8740763,60.7399237 56.8745573,60.7379961 56.8747835,60.7376577 56.8738117))",9691.468195531515,,42
121101307,1,"POLYGON((60.7387896 56.877678,60.7402264 56.8778351,60.7403871 56.8778664,60.7410244 56.8779152,60.7409919 56.8784909,60.7419246 56.8789018,60.7421917 56.880412,60.7413613 56.8804456,60.7412976 56.8801109,60.7407603 56.8801443,60.7407542 56.8799975,60.7409679 56.8798307,60.7407757 56.8790601,60.7377947 56.8785714,60.7387896 56.877678))",32943.51343513001,,50
121101312,1,"POLYGON((60.7395893 56.8734985,60.7375669 56.873729,60.737234 56.8727504,60.7392585 56.8725211,60.7395893 56.8734985))",13955.928506433964,,45
121101313,1,"POLYGON((60.7354442 56.8723717,60.7363664 56.8749812,60.7349878 56.8751312,60.7340094 56.872497,60.7354442 56.8723717))",25932.115164399147,,85
121101314,1,"POLYGON((60.7403015 56.875627,60.7383201 56.875861,60.7380317 56.8749485,60.740019 56.8747089,60.7403015 56.875627))",12791.606824308634,,58
121101317,1,"POLYGON((60.7364023 56.8751343,60.7370357 56.8768717,60.7355013 56.8769036,60.7350105 56.8752951,60.7364023 56.8751343))",16987.377323269844,,115
121101318,1,"POLYGON((60.739196 56.8724527,60.7372189 56.8726622,60.7370739 56.8722423,60.739075 56.8720724,60.739196 56.8724527))",5575.547700762749,,32
121101319,1,"POLYGON((60.7383492 56.8759331,60.7403654 56.8757037,60.7406836 56.8766833,60.7386805 56.8769104,60.7383492 56.8759331))",13854.529770433905,,62
121101321,1,"POLYGON((60.7371902 56.8768635,60.7365964 56.8751216,60.7378591 56.87497,60.7384761 56.8768518,60.7371902 56.8768635))",16012.530681967735,,65
121101322,1,"POLYGON((60.736903 56.8722589,60.7377994 56.8748112,60.7365414 56.8749586,60.7356143 56.8723689,60.736903 56.8722589))",23027.0152785182,,82
121101323,1,"POLYGON((60.7420231 56.8754427,60.7404341 56.8756119,60.7401467 56.8747013,60.7417808 56.8745235,60.7420231 56.8754427))",10323.398016184568,,35
121101325,1,"POLYGON((60.7386793 56.8769785,60.7407308 56.876758,60.7410691 56.8778361,60.7407602 56.8778211,60.7403073 56.877771,60.7388755 56.8775855,60.7386793 56.8769785))",12307.836635679008,,62
121101327,1,"POLYGON((60.7336488 56.8752845,60.734663 56.8751703,60.7352344 56.8768817,60.7352972 56.877097,60.7352254 56.8772797,60.7350476 56.8774683,60.7342529 56.8781779,60.733916 56.8780858,60.7336653 56.8780084,60.7337514 56.8778482,60.7336045 56.8777819,60.7340578 56.8773437,60.7342771 56.8768692,60.7336488 56.8752845))",19787.42764768749,,272
121101328,1,"POLYGON((60.7400981 56.8745418,60.7392616 56.8720255,60.7398719 56.8719681,60.7400685 56.8726039,60.740049 56.8726641,60.7404186 56.8736866,60.7405459 56.8739262,60.7415422 56.8739821,60.741657 56.874384,60.7400981 56.8745418))",13644.632029294968,,40
121647209,1,"POLYGON((60.475393 56.9149344,60.4753545 56.916508,60.4744557 56.9169477,60.4739793 56.9173068,60.4729788 56.9169227,60.473757 56.916345,60.4743733 56.9166229,60.4746074 56.9164778,60.4743647 56.9151837,60.4744357 56.9150449,60.4746489 56.9149526,60.475393 56.9149344))",16257.112539499998,,2
122009513,1,"POLYGON((60.5725855 56.8427322,60.5725456 56.8441632,60.5725379 56.8442002,60.5725542 56.8442675,60.5722146 56.8443488,60.5720404 56.8444589,60.5715426 56.8445599,60.5706447 56.8431606,60.5706206 56.8431231,60.5712321 56.8430075,60.5714736 56.8430037,60.5715404 56.8430027,60.5720793 56.8428923,60.5725855 56.8427322))",15662.271521751769,,3185
125141884,1,"POLYGON((60.650517 56.7859162,60.6508 56.7856747,60.6508916 56.7857069,60.6517913 56.7861024,60.6511989 56.7865889,60.6501513 56.7862332,60.650517 56.7859162))",5309.173423275352,,915
126605112,1,"POLYGON((60.5491693 56.8199939,60.5467377 56.8192267,60.5474528 56.8186106,60.5500412 56.8195438,60.5491693 56.8199939))",13686.71489059925,,65
129414150,1,"POLYGON((60.7368133 56.7576988,60.7368009 56.757588,60.7369488 56.7574488,60.7372396 56.7572084,60.7374712 56.7570598,60.7377152 56.7569193,60.7377989 56.7569058,60.7382253 56.7569287,60.7383485 56.7572462,60.7383908 56.7574667,60.7383978 56.7575149,60.7384114 56.7575759,60.7384182 56.757693,60.7383854 56.7577906,60.7383066 56.7578271,60.7375427 56.7578068,60.7372272 56.7577568,60.7369721 56.7577568,60.7368133 56.7576988))",7330.69052839186,,5
131889198,1,"POLYGON((60.3083852 56.8628965,60.308095 56.8628906,60.3071546 56.8629082,60.3069504 56.8630257,60.3054433 56.8631743,60.3054138 56.8630175,60.3054503 56.8630144,60.3054158 56.8625966,60.3057621 56.8625761,60.3057459 56.8624766,60.305989 56.8624519,60.3059813 56.862409,60.3066822 56.8623379,60.3074484 56.8622501,60.3074886 56.8622701,60.3077859 56.8622447,60.3083381 56.8624186,60.308396 56.8625089,60.3083852 56.8628965))",12925.406842390075,,35
131889210,1,"POLYGON((60.3019475 56.8660425,60.3017863 56.8655549,60.301625 56.8653434,60.3015659 56.8650555,60.3025923 56.8650203,60.3028126 56.8659455,60.3019475 56.8660425))",6300.17701305449,,2
131889216,1,"POLYGON((60.301926 56.8661974,60.3021638 56.866178,60.3022358 56.8664817,60.3028434 56.866438,60.3031813 56.8668823,60.303323 56.867194,60.3020864 56.8672642,60.301926 56.8661974))",6242.609585814178,,2
131889219,1,"POLYGON((60.3011119 56.8636713,60.3025117 56.8635545,60.3026138 56.8637454,60.3021409 56.864001,60.3022753 56.8644592,60.3023774 56.8646678,60.3023827 56.864941,60.3014371 56.8649894,60.3011119 56.8636713))",9814.80231995415,,10
134626874,1,"POLYGON((60.5093194 56.8031922,60.5108491 56.8028005,60.5110828 56.8032175,60.5104993 56.8033289,60.5107468 56.8036968,60.510166 56.8038274,60.5097798 56.803303,60.5094349 56.8033546,60.5093194 56.8031922))",5727.120650351048,,12
135883741,1,"POLYGON((60.7236996 56.7293984,60.7229839 56.7294113,60.7229624 56.7293992,60.722959 56.7292963,60.7230113 56.7291199,60.7230972 56.7290827,60.7237586 56.7290825,60.72384 56.7287717,60.7239892 56.7285841,60.7241712 56.7283713,60.7243877 56.7284128,60.7250872 56.7285345,60.7256327 56.7286299,60.7260267 56.7286988,60.7264881 56.7287796,60.7265777 56.7287952,60.7267305 56.7288824,60.7270027 56.7288869,60.7273795 56.7288932,60.7273979 56.7291796,60.7270072 56.7292001,60.7268697 56.7292073,60.7265877 56.7291989,60.7262038 56.7291891,60.7261995 56.7292071,60.7259625 56.7291929,60.7255669 56.7291441,60.7253064 56.7291504,60.7246857 56.7291724,60.7247041 56.7292844,60.7242378 56.7292967,60.7242588 56.7293692,60.7236996 56.7293984))",15656.63142425008,,52
136734834,1,"POLYGON((60.7090397 56.7462758,60.7094328 56.7460733,60.709717 56.7462464,60.7093766 56.7464321,60.7094889 56.7464899,60.709381 56.7467497,60.709088 56.7467306,60.7089728 56.746673,60.7089803 56.7465638,60.7092732 56.7464284,60.7090397 56.7462758))",1679.6254238011315,,5
136734836,1,"POLYGON((60.706872 56.7494237,60.7069292 56.7491898,60.7072052 56.7478999,60.7073504 56.7478512,60.7083289 56.7479152,60.7082182 56.7484225,60.70805 56.7490678,60.708001 56.7492551,60.707952 56.7494919,60.7076045 56.7494696,60.7072252 56.7494467,60.706872 56.7494237))",11922.648288592696,,108
136734837,1,"POLYGON((60.7085065 56.7479337,60.7090035 56.7479687,60.7089568 56.7481679,60.7089067 56.7483818,60.7087761 56.7483726,60.7086842 56.7487644,60.7086204 56.7490366,60.7082539 56.7490108,60.7083183 56.7487364,60.7083566 56.7485728,60.70841 56.7483453,60.7084599 56.7481322,60.7085065 56.7479337))",3107.127978183329,,260
136734846,1,"POLYGON((60.708518 56.7471726,60.7091314 56.7468704,60.7094155 56.7469322,60.70935 56.7471995,60.7091667 56.7472783,60.7088146 56.7473622,60.708518 56.7471726))",1737.532858736813,,162
139369277,1,"POLYGON((60.5284523 56.8357908,60.5285056 56.8361354,60.5285567 56.8363712,60.5285837 56.836673,60.5278681 56.8366972,60.527726 56.8365958,60.5276149 56.8362208,60.5276568 56.836008,60.5277049 56.8359173,60.5278228 56.8358898,60.5279429 56.8358384,60.5280448 56.8358987,60.5280933 56.8358378,60.5281548 56.8358067,60.5282745 56.8357873,60.5284523 56.8357908))",4891.411966241896,,10
139369280,1,"POLYGON((60.5269395 56.8347381,60.5274768 56.8351638,60.5275632 56.8353294,60.5273162 56.8354003,60.5266801 56.8348496,60.5269395 56.8347381))",1550.621481411159,,5
147413081,1,"POLYGON((60.7390161 56.7009009,60.7402666 56.7003338,60.7410485 56.7010271,60.7398015 56.7013804,60.7390726 56.701073,60.7390161 56.7009009))",7823.783165220171,,5
149427399,1,"POLYGON((60.5393649 56.782918,60.5383023 56.782324,60.5382649 56.7823034,60.5382152 56.7822733,60.5381817 56.7822939,60.5376995 56.7820281,60.5380445 56.7818636,60.538327 56.7817675,60.5386638 56.7816531,60.5390153 56.7815336,60.5393579 56.7814171,60.5396971 56.7813018,60.540037 56.7811863,60.540396 56.7810642,60.5407391 56.7809476,60.5411407 56.7811526,60.5418789 56.7815512,60.541733 56.7816305,60.5416387 56.7816817,60.5393649 56.782918))",26159.2284835279,,518
149723044,1,"POLYGON((60.5351685 56.7792954,60.5341702 56.7798232,60.5337377 56.7795884,60.5333201 56.7793588,60.5329118 56.7791357,60.5324954 56.7789083,60.5320777 56.7786801,60.5316587 56.7784512,60.5312545 56.7782303,60.5308539 56.7780115,60.5313582 56.7777371,60.5318447 56.7774725,60.5322303 56.777684,60.5326337 56.7779052,60.5330881 56.7781544,60.5334876 56.7783735,60.5339045 56.7786021,60.5343213 56.7788308,60.5347328 56.7790565,60.5351685 56.7792954))",24363.95444187522,,40
149723045,1,"POLYGON((60.5356014 56.7791963,60.536102 56.7789298,60.5366474 56.7786394,60.5370538 56.7788694,60.5374602 56.7790994,60.5378745 56.7793339,60.5382782 56.7795623,60.5386858 56.779793,60.5391041 56.7800298,60.5395197 56.780265,60.5399299 56.7804972,60.5389246 56.7810126,60.5385178 56.7807902,60.5381069 56.7805657,60.5376786 56.7803316,60.5372462 56.7800953,60.5368394 56.7798729,60.5364151 56.779641,60.5360002 56.7794143,60.5356014 56.7791963))",24881.012979984283,,70
149723046,1,"POLYGON((60.5346602 56.7772495,60.5345078 56.777167,60.534457 56.7771951,60.5342061 56.7770569,60.5337928 56.7768293,60.5333743 56.7765988,60.5339587 56.7762889,60.5345547 56.7759727,60.534971 56.7762014,60.5353809 56.7764265,60.5358052 56.7766595,60.5351991 56.7769718,60.5346602 56.7772495))",10725.68067458272,,18
149806348,1,"POLYGON((60.5546603 56.8791285,60.5542643 56.8788278,60.5543045 56.8787206,60.5542115 56.8786643,60.5543092 56.878586,60.5544885 56.8786264,60.5547166 56.8785707,60.5548666 56.87866,60.5550407 56.8786952,60.5553691 56.878972,60.5548187 56.8791491,60.5547407 56.8791065,60.5546603 56.8791285))",2660.36708733812,,65
150157790,1,"POLYGON((60.7272853 56.8842826,60.7292628 56.8826562,60.7300663 56.8825996,60.7315971 56.887479,60.7301953 56.8874281,60.7291041 56.8868926,60.7281282 56.8865097,60.7279862 56.8864782,60.7272853 56.8842826))",86944.963094607,,105
150472212,1,"POLYGON((60.4901889 56.8825111,60.4911777 56.8830727,60.4897039 56.8836507,60.4896173 56.8836453,60.489378 56.8836716,60.4889809 56.8836816,60.488632 56.8837417,60.4885673 56.8837335,60.4885277 56.8837019,60.4883626 56.8835368,60.4883885 56.883512,60.4881779 56.8833346,60.4881909 56.8832894,60.4882407 56.883248,60.4901889 56.8825111))",13174.581992845053,,158
150472214,1,"POLYGON((60.4947767 56.8852552,60.493429 56.8842723,60.4945716 56.8838136,60.4959182 56.8847993,60.4947767 56.8852552))",11812.983782172205,,175
150472221,1,"POLYGON((60.4991003 56.8870582,60.5008297 56.888285,60.4997374 56.8887665,60.4980024 56.8875305,60.4991003 56.8870582))",14760.686287760736,,68
150472222,1,"POLYGON((60.4874096 56.8846026,60.4845184 56.8855594,60.4839728 56.8850695,60.4869347 56.8841249,60.4874096 56.8846026))",12904.365384578705,,68
150472227,1,"POLYGON((60.5009095 56.8882388,60.4992434 56.8870044,60.5003556 56.8865424,60.5020519 56.8877726,60.5009095 56.8882388))",14725.755281567574,,72
150472231,1,"POLYGON((60.4921499 56.8836361,60.4899772 56.8844844,60.4899142 56.8842349,60.4897701 56.8837148,60.4909083 56.8832484,60.4912733 56.8831273,60.4921499 56.8836361))",10715.231305748224,,108
150472234,1,"POLYGON((60.4956991 56.8832459,60.4933083 56.8841899,60.4923679 56.8836374,60.4936305 56.8831236,60.49493 56.8826255,60.4950567 56.882632,60.4957231 56.8831935,60.4956991 56.8832459))",16079.640098754317,,288
150472240,1,"POLYGON((60.4843897 56.8856716,60.4856389 56.8867125,60.4861267 56.8871584,60.4856668 56.8872348,60.4838549 56.8870802,60.4831726 56.8861013,60.4843897 56.8856716))",16920.11596661806,,85
150472242,1,"POLYGON((60.4899795 56.88456,60.4922694 56.8836731,60.4932023 56.8842341,60.490588 56.8853074,60.4901854 56.8850333,60.4899868 56.8848599,60.4899569 56.884604,60.4899795 56.88456))",16694.66171336174,,135
150472244,1,"POLYGON((60.4986432 56.8853144,60.4986543 56.8853438,60.4986233 56.8853815,60.4975813 56.8858384,60.4962175 56.8848451,60.4962132 56.8848038,60.4972542 56.8843659,60.4974187 56.8843844,60.4986432 56.8853144))",12408.009326529223,,75
150472246,1,"POLYGON((60.4858917 56.8851972,60.4859436 56.885201,60.485985 56.8852255,60.4865629 56.8857237,60.4852316 56.8861762,60.4846126 56.8856221,60.4858917 56.8851972))",6814.170547310263,,42
150472257,1,"POLYGON((60.4830365 56.8861249,60.4834035 56.8866125,60.483679 56.887024,60.4836193 56.8870566,60.4800271 56.8867886,60.4801284 56.886047,60.4825298 56.8860832,60.4830365 56.8861249))",18763.339210793376,,70
150472258,1,"POLYGON((60.4975692 56.8859609,60.499012 56.8869965,60.4979062 56.8874525,60.4964262 56.8864336,60.4975692 56.8859609))",12446.773850798609,,45
150472260,1,"POLYGON((60.4933941 56.8814146,60.4936596 56.881592,60.4941524 56.8820568,60.4923262 56.8826122,60.4913011 56.8830275,60.4906183 56.8826647,60.4903405 56.8824707,60.4930506 56.8814452,60.4933941 56.8814146))",18430.95371583104,,242
150472268,1,"POLYGON((60.4871018 56.8848507,60.4879859 56.8856201,60.4879473 56.8856811,60.4874542 56.8858946,60.4871236 56.8860022,60.4870262 56.8860044,60.48671 56.8857271,60.4860583 56.8851868,60.4871018 56.8848507))",7933.576082665473,,22
150472270,1,"POLYGON((60.4948872 56.8825632,60.4922622 56.883598,60.4913774 56.8830762,60.4922733 56.8827178,60.4926861 56.8825757,60.4941898 56.8821215,60.4944071 56.8821009,60.4948807 56.8824845,60.4948872 56.8825632))",15333.523621636909,,315
150472271,1,"POLYGON((60.4896577 56.8837402,60.4898278 56.8843776,60.4899236 56.8849459,60.4904949 56.8853493,60.4893236 56.8858477,60.4890132 56.8856104,60.4889335 56.885454,60.48888 56.8847148,60.4886838 56.8837937,60.4896577 56.8837402))",14506.49094229564,,90
150536844,1,"POLYGON((60.4869721 56.8906889,60.486651 56.8921503,60.4848404 56.8920198,60.4851939 56.890564,60.4869721 56.8906889))",18056.49233859777,,55
150666682,1,"POLYGON((60.4960685 56.8847279,60.494692 56.8837588,60.4957573 56.8833246,60.4958991 56.883341,60.4971626 56.8842307,60.4971678 56.8842821,60.4960685 56.8847279))",11826.923931129277,,60
150666683,1,"POLYGON((60.4920458 56.884842,60.4934121 56.8858019,60.4933972 56.8858472,60.4921362 56.8863569,60.4920677 56.8863527,60.4906863 56.8854248,60.4906913 56.8853969,60.4920458 56.884842))",14382.607474117074,,70
151462124,1,"POLYGON((60.4905257 56.8854547,60.4913875 56.8860248,60.490869 56.8862233,60.4904297 56.8859364,60.4887723 56.8866335,60.4883696 56.8863751,60.4905257 56.8854547))",8027.061977952719,,18
151676768,1,"POLYGON((60.4935801 56.8859041,60.4949976 56.8869152,60.4935836 56.8875156,60.4922298 56.8864678,60.4935801 56.8859041))",15133.004690289496,,52
151676769,1,"POLYGON((60.4991266 56.8869357,60.4976635 56.8859167,60.4988257 56.8854087,60.5002428 56.8864753,60.4991266 56.8869357))",12797.301143527033,,90
151676770,1,"POLYGON((60.4963657 56.886356,60.494934 56.8853463,60.4960018 56.884896,60.4960785 56.884893,60.4961278 56.8849065,60.4974577 56.8858721,60.4963657 56.886356))",12226.078039381651,,120
151676771,1,"POLYGON((60.4963465 56.8864804,60.4977809 56.8875052,60.4966857 56.8879699,60.4952925 56.8869818,60.495275 56.8869539,60.4952995 56.8869236,60.4963465 56.8864804))",12177.45653205365,,60
151676774,1,"POLYGON((60.4935386 56.8857469,60.4922008 56.8848043,60.4922058 56.884773,60.4933086 56.8843272,60.4946372 56.8853098,60.493606 56.885746,60.4935386 56.8857469))",11551.841691745443,,72
152243708,1,"POLYGON((60.5917229 56.9126526,60.5917703 56.9126352,60.592045 56.9128197,60.5919766 56.9128564,60.59203 56.9128964,60.5919405 56.9129337,60.5916658 56.913043,60.5916174 56.9130145,60.5913871 56.9130894,60.5911712 56.9130552,60.5910018 56.9129217,60.5917229 56.9126526))",1743.0517392978072,,65
152243720,1,"POLYGON((60.5691042 56.9047218,60.5700389 56.9043802,60.5703754 56.9046607,60.5703987 56.9046518,60.5706066 56.9045836,60.5709005 56.904823,60.5691657 56.9054488,60.5690927 56.9054,60.5690595 56.9053768,60.5691042 56.9047218))",7009.820792291313,,520
153740307,1,"POLYGON((60.5614844 56.6884872,60.5538492 56.6886754,60.5506547 56.6891498,60.5505067 56.6889698,60.5488035 56.6882967,60.5480242 56.6889292,60.5467775 56.6887928,60.5454352 56.6883769,60.5457191 56.6875893,60.5455471 56.6870047,60.5486879 56.6861822,60.5609268 56.6851825,60.5608249 56.686037,60.5621016 56.6861548,60.5614844 56.6884872))",309529.66532446444,,45
154686059,1,"POLYGON((60.6115627 56.7351183,60.613003 56.7339813,60.6134793 56.7341956,60.613202 56.73439,60.6127782 56.7347261,60.6134965 56.7350093,60.6138853 56.7347338,60.6146091 56.7349802,60.6135524 56.7358342,60.6126036 56.7354945,60.6131171 56.7350709,60.613016 56.7350243,60.6124661 56.7354613,60.6115627 56.7351183))",15424.773984014988,,28
154686061,1,"POLYGON((60.6086409 56.732467,60.6090251 56.7321809,60.610881 56.7328463,60.610416 56.7331967,60.6086409 56.732467))",5956.70112401247,,5
154686062,1,"POLYGON((60.6088108 56.7326955,60.6103109 56.733281,60.6093728 56.7339508,60.6085762 56.7328773,60.6088108 56.7326955))",6647.604744970799,,10
154686064,1,"POLYGON((60.6131249 56.7337577,60.6114372 56.7350804,60.6105242 56.7347284,60.6119536 56.733626,60.6124095 56.7338178,60.6127572 56.7335472,60.6131249 56.7337577))",11208.958140343428,,20
155105615,1,"POLYGON((60.6074437 56.7498112,60.6083011 56.7522707,60.6076734 56.7523438,60.6067491 56.7500334,60.606791 56.7498787,60.6074437 56.7498112))",11972.274415191265,,52
155246697,1,"POLYGON((60.6340922 56.7824557,60.6349955 56.7822394,60.6356835 56.782944,60.6363176 56.7831504,60.6367603 56.782803,60.637855 56.7832061,60.6372058 56.783881,60.6358543 56.7835542,60.6352159 56.7833551,60.6348439 56.7831574,60.6340922 56.7824557))",16394.126550614834,,18
155246699,1,"POLYGON((60.6329715 56.7844199,60.633885 56.7841461,60.6346429 56.7848627,60.636499 56.7865797,60.6355618 56.7868914,60.6350426 56.7863717,60.6336625 56.7850699,60.6329715 56.7844199))",20310.61171710491,,70
155246704,1,"POLYGON((60.6337765 56.7840619,60.6328205 56.7843655,60.6318364 56.7833467,60.6315442 56.7830266,60.6302571 56.7818674,60.6302867 56.7818141,60.6309508 56.7816056,60.6310692 56.7816288,60.6321761 56.7826322,60.6337765 56.7840619))",19109.134562425315,,22
155246705,1,"POLYGON((60.6386916 56.7889094,60.6392007 56.7893518,60.6384453 56.7896004,60.636702 56.7879844,60.6356728 56.7869341,60.6366121 56.7866369,60.6380895 56.788025,60.6389302 56.7887981,60.6386916 56.7889094))",22807.966765880585,,62
155246708,1,"POLYGON((60.6411183 56.7915184,60.6405255 56.7917598,60.6384674 56.7898497,60.6384925 56.7897502,60.6387836 56.7895637,60.6395374 56.7893397,60.6406594 56.7903914,60.6403582 56.7905146,60.6413263 56.7914404,60.6411183 56.7915184))",19019.7554913424,,50
155246709,1,"POLYGON((60.6346623 56.7833151,60.6340912 56.7835885,60.6340024 56.7835283,60.6336981 56.7836482,60.6329128 56.7829055,60.6334264 56.7827437,60.6335153 56.7828364,60.634006 56.7826904,60.6346623 56.7833151))",6310.245411150157,,12
155291468,1,"POLYGON((60.560898 56.9052191,60.5609013 56.9052502,60.5608196 56.9053352,60.5606882 56.9054717,60.5606397 56.905489,60.5604625 56.905552,60.560259 56.905453,60.5600504 56.905344,60.5600231 56.9052875,60.5600464 56.9050901,60.560172 56.9050399,60.5602842 56.9050389,60.5604798 56.9050799,60.5607132 56.9051545,60.5607941 56.9051859,60.560898 56.9052191))",2000.948370586615,,260
155291469,1,"POLYGON((60.560128 56.9056572,60.5604203 56.9064209,60.5600222 56.9064542,60.5597054 56.9059782,60.5596605 56.9057632,60.559697 56.9057181,60.560128 56.9056572))",2507.2184215709567,,162
155291471,1,"POLYGON((60.5596423 56.9054184,60.5600504 56.905344,60.560259 56.905453,60.5604625 56.905552,60.5604257 56.9056033,60.560128 56.9056572,60.5599624 56.9056805,60.559697 56.9057181,60.5596423 56.9054184))",1325.500035021454,,98
156040044,1,"POLYGON((60.4934509 56.8877304,60.4915979 56.8875664,60.491601 56.8871147,60.4913682 56.8868771,60.4920267 56.8865926,60.492137 56.8865943,60.4934325 56.8875145,60.4934938 56.887635,60.4934509 56.8877304))",9112.757174968488,,10
156040045,1,"POLYGON((60.494581 56.887814,60.4945841 56.8875764,60.494532 56.8874995,60.4943085 56.8873238,60.4950864 56.8870176,60.4958888 56.8876099,60.49614 56.8878391,60.4961277 56.8879127,60.494581 56.887814))",6091.822836906882,,10
159011020,1,"POLYGON((60.8301523 56.7822333,60.8317681 56.7818352,60.8324243 56.7822527,60.8348373 56.7820362,60.834795 56.783362,60.8338072 56.7837756,60.8340189 56.7841157,60.8347668 56.7844288,60.8337507 56.7849931,60.8301523 56.7822333))",51695.6791398935,,22
159012831,1,"POLYGON((60.855668 56.7659334,60.8544991 56.7675414,60.8528876 56.7694766,60.8510159 56.7718493,60.8512327 56.772877,60.8467593 56.7728207,60.8452465 56.7728144,60.8452352 56.7724862,60.844246 56.7724744,60.8443024 56.7728526,60.8419721 56.7730714,60.8407238 56.7724243,60.8398979 56.7726271,60.8394773 56.7727011,60.8386158 56.7722553,60.8394934 56.7718295,60.8409008 56.7712633,60.839836 56.7706564,60.8386129 56.7699391,60.8414454 56.7686867,60.8412659 56.7684807,60.844149 56.7671022,60.8459997 56.7664377,60.8477817 56.7661616,60.8505012 56.7660309,60.8514049 56.7660357,60.8529259 56.7660363,60.8545613 56.7659799,60.855631 56.7658423,60.855668 56.7659334))",536960.6767867738,,7772
159077080,1,"POLYGON((60.6059178 56.8025253,60.6060407 56.8031795,60.6057813 56.8038336,60.6053689 56.8037764,60.605555 56.8032065,60.6034503 56.8029849,60.603776 56.8020382,60.6055668 56.8022296,60.6059178 56.8025253))",17144.56026136875,,1920
